suite,fid,iid,ela_meta.quad_simple.cond,ela_level.lda_qda_10,ic.eps.ratio,disp.diff_median_25,ela_level.lda_mda_25,nbc.dist_ratio.coeff_var,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.adj_r2,disp.ratio_median_02,disp.diff_mean_05,pca.expl_var.cov_init,ela_level.mmce_qda_10,ela_level.mmce_lda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,disp.ratio_mean_10,disp.diff_mean_25,ela_level.mmce_mda_10,ela_level.lda_mda_50,disp.ratio_median_25,pca.expl_var_PC1.cor_x,ela_meta.quad_w_interact.adj_r2,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,disp.ratio_mean_05,pca.expl_var.cor_x,ela_level.mmce_lda_25,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.diff_median_02,ela_level.lda_qda_50,ela_level.mmce_qda_25,disp.ratio_median_10,ela_distr.skewness,disp.diff_mean_02,disp.ratio_mean_25,nbc.nb_fitness.cor,ela_level.mmce_mda_25,ela_level.lda_qda_25,pca.expl_var_PC1.cov_x,disp.diff_median_10,ela_meta.lin_simple.coef.min,ela_level.qda_mda_25,ela_meta.lin_simple.intercept,ic.h.max,pca.expl_var.cov_x,ela_level.qda_mda_10,ic.eps.max,nbc.nn_nb.cor,pca.expl_var_PC1.cov_init,disp.diff_mean_10,disp.ratio_mean_02,ela_level.mmce_qda_50,ela_distr.number_of_peaks,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_50,ic.m0,disp.diff_median_05,ela_level.mmce_lda_10,clustering_12_clusters
bbob,22,3,5.3205,1.0283,-0.4555,-0.8887499999999999,1.0467,0.0833,0.13265,0.7779,0.1191,0.0741,0.93195,-1.01275,0.9091,0.0972,0.3649,0.9988,0.0766,0.92265,-0.89425,0.1001,1.1535,0.93,0.1211,0.3289,0.9091,19.24155,0.9265,0.92005,0.9,0.2591,0.9507,22.1257,-0.8631,1.4894500000000002,0.2043499999999999,0.92655,-3.39685,-1.0224,0.9294,-0.5327,0.2476999999999999,1.2642,0.1211,-0.93235,0.01055,0.8286,34.39245,0.75705,0.9,0.97135,0.1271,0.07225,0.1807,-0.97955,0.91925,0.24325,9.0,0.2158,0.199,0.31605,0.57845,-0.9323,0.1,4
bbob,22,4,3.85475,1.0887,-0.4354,-1.07425,1.07685,0.0816,0.21635,0.80145,0.1256,0.13655,0.8579,-1.5929,0.9091,0.0923,0.3331,1.0056500000000002,0.0831,0.8915,-1.06675,0.09995,1.10935,0.91535,0.11995,0.4168,0.9091,22.0407,0.87625,0.87425,0.9,0.2390499999999999,0.95235,20.37835,-1.803,1.37885,0.19005,0.8914,-3.29695,-1.86105,0.9158,-0.5206500000000001,0.222,1.2593,0.11995,-1.37765,0.01545,0.8560000000000001,381.167,0.7556,0.9,0.9272,0.12425,0.0761,0.19315,-1.3747,0.8530500000000001,0.2405999999999999,9.0,0.2712,0.3297,0.30095,0.5788,-1.5709499999999998,0.1005,0
bbob,22,5,5.1775,1.01455,-0.3954,-1.17935,1.04535,0.07985,0.1813,0.76935,0.11735,0.0645,0.87105,-1.5696,0.9091,0.09855,0.3819,1.0,0.08775,0.8888,-1.1631,0.1,1.2062,0.90705,0.1207,0.3504,0.9091,26.63295,0.87905,0.87605,0.9,0.2552999999999999,0.9539,21.6928,-1.6364,1.5681500000000002,0.20995,0.88985,-3.37,-1.69235,0.9082,-0.546,0.2446,1.21545,0.1207,-1.39825,0.0068,0.8584,134.86805,0.76075,0.9,0.985,0.1459,0.0804999999999999,0.18315,-1.4087,0.86635,0.2415,9.0,0.17845,0.1899,0.3183,0.5785,-1.53445,0.1,1
bbob,23,1,17.40245,1.0,0.2052,0.0063,1.0,0.12345,0.00015,1.0009,0.1091,0.0,1.00005,0.0101,0.9091,0.1,0.4994,1.0,0.0448,1.0034,0.0084,0.1,1.0,1.0005,0.11995,-0.00045,0.9091,24.9456,1.001,1.0008,0.9,0.25,0.91155,-0.13785,0.00065,0.9985,0.25,1.0028,0.4993499999999999,0.0111,1.0006499999999998,-0.57125,0.25,1.0,0.11995,0.03505,0.0020499999999999,1.0,23.09745,0.86925,0.9,1.0,0.9225,0.045,0.34775,0.0431,1.00085,0.4977,1.0,0.0,0.05205,0.4997,0.66665,0.0131,0.1,2
bbob,23,2,20.9389,1.0,0.2052,0.00385,1.0,0.1241,-0.00045,1.00025,0.1091,-0.0003,1.00075,0.0024,0.9091,0.1,0.50415,1.0,0.0499499999999999,0.99995,0.0028,0.1,1.00635,1.0003,0.12,-5e-05,0.9091,43.52235,1.0007,1.00015,0.9,0.25,0.9109,-0.1362499999999999,0.00945,1.00465,0.25,0.9999,0.5046999999999999,0.01535,1.0002,-0.5742,0.25,1.0,0.12,-0.00125,0.00095,1.0,16.25535,0.87045,0.9,1.0,0.9225,0.05875,0.3473,-0.0005499999999999,1.0012,0.4986,1.0,0.0,0.0465,0.499,0.6668499999999999,0.0089,0.1,2
bbob,23,3,19.3536,1.0,0.2252,-0.002,1.0,0.1236,-0.0002,0.99925,0.10935,-0.0002,0.99845,0.0148499999999999,0.9091,0.1,0.50135,1.0,0.0498,1.0007,-0.005,0.1,0.99665,0.99985,0.12025,-0.0015999999999999,0.9091,26.658700000000003,1.00065,1.00115,0.9,0.25,0.9116,-0.09505,-0.0197999999999999,0.9986,0.25,1.00035,0.5211,-0.03105,0.9996,-0.57115,0.25,1.0,0.12025,0.00455,0.00225,1.0,-114.3695,0.87035,0.9,1.0,0.9225,0.05115,0.3491999999999999,0.00845,0.99755,0.5016499999999999,1.0,-0.0008,0.04525,0.5014000000000001,0.6656500000000001,0.0081,0.1,9
bbob,23,4,30.3127,1.0,0.2152,-0.0064,1.0,0.1236,-0.0003,1.001,0.1097,-0.0003,1.0005,-0.03295,0.9091,0.1,0.5004500000000001,1.0,0.04575,0.9992,-0.0081,0.1,1.00335,0.9995,0.1205,-0.00155,0.9091,22.922,0.99735,0.9974,0.9,0.25,0.9114,-0.15245,0.0067,1.0011,0.25,0.9989,0.4913499999999999,0.0059,0.9994,-0.57375,0.25,1.0,0.1205,-0.0136499999999999,0.0018,1.0,-206.90505,0.87155,0.9,1.0,0.94425,0.05075,0.3474,-0.01015,1.0005000000000002,0.5002,1.0,-0.0002,0.0482999999999999,0.50065,0.6675,-0.0338,0.1,9
bbob,23,5,24.4677,1.0,0.2252,-0.0061,1.0,0.12375,-0.00025,1.0031,0.1088,-0.0002,1.00415,0.0077,0.9091,0.1,0.50075,1.0,0.044,0.9992,-0.0057,0.1,1.0033,0.99955,0.1196,-0.0012,0.9091,17.893900000000002,0.9999,1.0006,0.9,0.25,0.9115,-0.13615,0.05265,0.9968,0.25,0.9994,0.5015499999999999,0.0635,0.99955,-0.5730500000000001,0.25,1.0,0.1196,-0.0075499999999999,0.00285,1.0,-28.2022,0.87205,0.9,1.0,0.9225,0.0549999999999999,0.3493,-0.00995,1.005,0.50005,1.0,-0.00045,0.0515,0.4983499999999999,0.66615,-0.00155,0.1,3
bbob,24,1,1.1266,1.14175,1.1061,-2.01325,1.0853000000000002,0.06195,0.74495,0.4999,0.13025,0.17045,0.6889000000000001,-3.2577,0.0909,0.08785,0.3288999999999999,1.0132,0.111,0.7818,-2.0109000000000004,0.0991499999999999,1.0396999999999998,0.84135,0.11955,0.88035,0.9091,1.94285,0.73505,0.74285,0.9,0.2308,0.96685,0.11235,-3.94885,2.097,0.1752,0.77725,0.3584,-3.7666,0.84125,-0.4955,0.2116,1.3161,0.11955,-2.8272500000000003,2.49275,0.8269500000000001,457.20755,0.8499,0.9,0.88795,7.5161,0.1006,0.9885,-2.76355,0.70265,0.1581,1.0,0.30945,4.9745,0.31825,0.5776,-3.3619000000000003,0.1001,0
bbob,24,2,1.1232,1.1324,1.1061,-1.98815,1.08245,0.06195,0.7406,0.47975,0.13065,0.1587,0.6878500000000001,-3.2373,0.0909,0.08875,0.3377,1.0114,0.1189,0.78335,-1.98175,0.09895,1.0346,0.84335,0.12115,0.8774,0.9091,1.8328,0.73665,0.7444,0.9,0.2324999999999999,0.9669,0.1134,-3.96025,2.14245,0.17895,0.7794,0.33225,-3.7882,0.84355,-0.4981,0.2145,1.2979,0.12115,-2.79985,2.55875,0.83405,447.898,0.85135,0.9,0.8942000000000001,7.6893,0.10565,0.9884,-2.74465,0.70095,0.1553999999999999,1.0,0.29705,4.60425,0.32575,0.5777,-3.3425,0.1001,0
bbob,24,3,1.12535,1.1426500000000002,1.1061,-2.0089,1.0847,0.062,0.74195,0.48965,0.1309,0.1616,0.68165,-3.26465,0.0909,0.08785,0.33145,1.01395,0.1113,0.78195,-1.99955,0.09855,1.0395,0.8417,0.11985,0.87895,0.9091,1.8324,0.7325999999999999,0.74225,0.9,0.23125,0.96715,0.1008,-4.039949999999999,2.1336000000000004,0.1768,0.77725,0.3388,-3.80115,0.84215,-0.4943999999999999,0.21375,1.30335,0.11985,-2.8266,2.69695,0.8306,368.47575,0.85,0.9,0.88725,7.3429,0.1015,0.9887,-2.76215,0.6999,0.15435,1.0,0.3065,4.80875,0.31835,0.5766,-3.3927,0.10005,0
bbob,24,4,1.11815,1.1527,1.1061,-2.01315,1.0812,0.0616,0.75315,0.4983999999999999,0.1313,0.16975,0.68075,-3.2782,0.0909,0.08685,0.3319499999999999,1.012,0.11985,0.7791,-2.01215,0.09885,1.0386,0.84135,0.1202,0.88045,0.9091,1.8673,0.73185,0.7412000000000001,0.9,0.2307,0.9674,0.08555,-4.050599999999999,2.083,0.1752,0.7745500000000001,0.3328,-3.87095,0.8411500000000001,-0.4959,0.2152,1.31585,0.1202,-2.86175,2.5889,0.82385,549.9974,0.8518,0.9,0.8793,7.6893,0.10115,0.9887,-2.7983,0.69435,0.15775,1.0,0.30605,4.8919,0.3178999999999999,0.5771,-3.40175,0.1,0
bbob,24,5,1.111,1.15095,1.1061,-1.9963,1.08575,0.0616499999999999,0.7472000000000001,0.48465,0.1301,0.162,0.6803,-3.2762,0.0909,0.0874,0.3368,1.01265,0.1157,0.7819,-1.9945,0.09895,1.0387499999999998,0.84265,0.12025,0.87825,0.9091,1.92825,0.734,0.74135,0.9,0.2315,0.96715,0.06155,-4.058,2.13885,0.17645,0.77735,0.31345,-3.82605,0.84255,-0.4973999999999999,0.2138,1.31465,0.12025,-2.8255,2.4745,0.8270500000000001,221.4517,0.8503,0.9,0.88375,7.6893,0.1026,0.9885,-2.76215,0.6979500000000001,0.15665,1.0,0.2961,4.89585,0.32505,0.5768,-3.37585,0.1002,0
cec2013,1,1,1.0,1.5396,2.007,-38.80585,1.1102500000000002,0.0548,1.0,0.7877,0.16975,0.7198,0.6435500000000001,-74.209,0.0909,0.0539,0.17475,1.09295,0.13785,0.7621,-39.42665,0.0761,1.0565,0.8471,0.12065,1.0,0.8182,6.6755,0.7101,0.70705,0.9,0.14815,0.972,0.0573,-90.49145,1.34485,0.1007,0.76545,0.40465,-90.91915,0.8444,-0.3924499999999999,0.13455,1.4767,0.12065,-59.5285,21.49715,0.7516499999999999,50731.60405,0.8350500000000001,0.9,0.712,61.205,0.12355,0.9999,-60.26765,0.6411,0.13,1.0,0.723,143.24585000000002,0.1661,0.5392,-73.58995,0.08345,0
cec2013,2,1,17.5547,1.82265,7.3524,-16.7318,1.87045,0.0815,0.64105,0.8609,0.16265,0.5928500000000001,0.876,-26.30855,0.0909,0.05665,0.099,0.97515,0.08385,0.9098,-16.4802,0.10555,1.2281,0.9341,0.12035,0.99285,0.8182,50.4222,0.8947499999999999,0.89615,0.9,0.2955,0.95175,4.86975,-31.46815,1.4229,0.08185,0.909,2.07765,-31.45205,0.93495,-0.2656,0.1605,3.61335,0.12035,-23.0943,1096525.6347500002,0.5137499999999999,6649017396.78425,0.77355,0.9,0.5381,10280447.3209,0.07655,1.0,-22.8526,0.87585,0.07,10.5,0.9465,55994021.06845,0.0824999999999999,0.53765,-26.7061,0.1034,0
cec2013,3,1,9.54375,1.37375,15.0,-22.30995,1.1876,0.07655,0.0033,0.9333,0.1086,0.0019,0.76255,-44.77975,0.0909,0.0588,0.1745499999999999,1.07595,0.0906,0.8643,-21.96675,0.0749,1.2298,0.9121,0.1194,0.0525,0.9091,10.3618,0.8194,0.82325,0.9,0.15805,0.955,7277.511899999999,-60.2534,1.3088,0.1086999999999999,0.8614,83.99655,-59.039,0.9133,-0.0110999999999999,0.1322499999999999,1.4527,0.1194,-35.176199999999994,4.6599330142599705e+41,0.8141499999999999,1.8651460538158147e+44,0.4745,0.9,0.77905,988737140994799.0,0.0861,1.0,-34.3829,0.76695,0.1321,85.5,0.0189,5.1172963307870704e+42,0.14215,0.5416000000000001,-45.82995,0.0805,0
cec2013,4,1,73.74709999999999,2.0202,7.2322,-6.4395500000000006,2.8289,0.09945,0.1362,1.52525,0.11445,0.0383,0.9753,-6.3264,0.0909,0.0495,0.4222,1.0,0.06035,0.97345,-6.45525,0.1,12.13395,0.9746,0.11845,0.9939,0.9091,25.72205,0.97535,0.97505,0.9,0.25,0.9385,8.0341,-6.2748,7.932,0.0766999999999999,0.97445,2.47715,-6.4312000000000005,0.9745,-0.2668,0.08835,3.26,0.11845,-6.48845,370972.73025,0.8593,3424108593.32835,0.75735,0.9,0.495,7109709.4323,0.06205,1.0,-6.73535,0.9746,0.05355,14.0,0.89185,9656260.4328,0.0349,0.55775,-6.25765,0.1,0
cec2013,5,1,2519.0508,1.64925,3.2082,-22.77135,2.66415,0.07525,0.9389,1.0263,0.15015,0.3923999999999999,0.7951999999999999,-40.32225,0.0909,0.0632,0.2909,1.04745,0.10005,0.87025,-22.7222,0.09845,2.0215,0.91025,0.11975,0.9815,0.9091,306.03150000000005,0.84095,0.8408500000000001,0.9,0.246,0.95615,2.1212,-51.97585,1.98965,0.11075,0.8696999999999999,1.6665,-51.26415,0.9103,-0.3394,0.09175,2.2218,0.11975,-33.0711,13.14315,1.21855,360576.88195,0.7802,0.9,0.6335,613.4622,0.09015,1.0,-32.87255,0.7977,0.14625,12.0,0.40055,4023.99405,0.14225,0.56275,-40.36115,0.1037,0
cec2013,6,1,1.7802,1.38205,1.7868,-32.75035,1.12305,0.0639,0.6823,0.82375,0.15455,0.4635,0.70615,-60.2843,0.0909,0.0618,0.22575,1.06475,0.1132499999999999,0.80955,-32.66755,0.07955,1.15255,0.8709,0.12115,0.86585,0.9091,24.8618,0.7577,0.762,0.9,0.16985,0.9655,5.36295,-74.5841,1.3966,0.1215499999999999,0.80765,1.77965,-74.00995,0.87105,-0.34815,0.1507,1.3897,0.12115,-48.81835,3.37745,0.808,16726.83325,0.80315,0.9,0.7703,30.654,0.1033,0.9998,-48.2487,0.7079,0.16165,2.0,0.6012500000000001,84.4268,0.197,0.5445,-61.48505,0.08485,0
cec2013,7,1,18.9894,1.37555,8.9039,-22.2189,1.2002000000000002,0.0772,0.00865,0.95545,0.1099499999999999,0.0056,0.7654,-45.426,0.0909,0.05845,0.1693,1.07245,0.0859,0.8626,-21.83305,0.07535,1.22255,0.91245,0.1202999999999999,0.0785,0.9091,9.308,0.8185,0.8207,0.9,0.1588,0.9544,4442.81165,-59.55165,1.29695,0.10835,0.86,63.4576,-58.38715,0.91385,-0.01925,0.1319,1.464,0.1202999999999999,-35.52595,1057029905549920.0,0.82655,3.79525666624727e+17,0.57765,0.9,0.7752,3908884.76675,0.0871,1.0,-34.8038,0.76955,0.13005,16.0,0.03615,1.027271084627205e+16,0.1373,0.542,-46.0767,0.08085,0
cec2013,8,1,18.47465,1.0,-2.5576,-0.0264,1.0,0.1238,-0.0002,0.99965,0.1105,-0.0001,0.9999,0.1372999999999999,0.8182,0.1,0.4942,1.0,0.04385,0.99855,-0.0404,0.1,0.99325,0.9999,0.1215499999999999,-0.0012,0.9091,26.598,1.0004,1.00055,0.9,0.25,0.91155,0.49395,-0.02055,0.99525,0.25,0.998,-0.62865,-0.25145,0.99985,-0.65625,0.25,1.0,0.1215499999999999,-0.51145,3.07025e-06,1.0,-678.307,0.86835,0.9,1.0,0.0016,0.0543,0.1215499999999999,-0.3712,0.999,0.5006999999999999,1.0,-0.00075,0.0001,0.5001,0.66645,0.09595,0.1,9
cec2013,9,1,29.18585,1.0,-1.5365,-3.1697,1.0,0.11775,0.01105,0.95995,0.10975,0.0049999999999999,0.97255,-6.08385,0.8182,0.1,0.4790999999999999,1.0,0.0475499999999999,0.98055,-3.0611,0.1,1.005,0.9875,0.1205499999999999,0.03965,0.9091,25.48995,0.9756,0.976,0.9,0.25,0.9179,-0.0471,-6.9747,1.0511499999999998,0.2501,0.98055,0.0085,-7.714,0.98795,-0.60445,0.25,0.9995,0.1205499999999999,-4.9322,0.0001,1.0005,-580.0947,0.868,0.9,1.0,0.0175,0.0511,0.1205499999999999,-4.9284,0.96955,0.4556,1.0,0.0185499999999999,0.0023499999999999,0.47535,0.6494,-6.20225,0.1,9
cec2013,10,1,4.21165,1.6857,1.4665,-27.15215,1.3592,0.0669,0.6835,0.6871,0.1611,0.5655,0.7444500000000001,-50.06015,0.0909,0.06305,0.19435,1.0489000000000002,0.12695,0.8417,-26.55155,0.1015,1.3703500000000002,0.89305,0.1214,1.0,0.8182,78.68135000000001,0.7967,0.8024,0.9,0.2337,0.96315,3.33845,-64.86160000000001,1.9745,0.09875,0.8371500000000001,1.55985,-62.91215,0.8952,-0.32725,0.16995,2.3752,0.1214,-41.342200000000005,0.6509,0.5774,10394.9868,0.81435,0.9,0.6209,15.3528,0.11505,0.9993,-40.11285,0.7516499999999999,0.09705,2.0,0.88285,50.02265,0.14215,0.53645,-51.62375,0.10615,0
cec2013,11,1,41.2991,1.5186,0.3854,-34.795950000000005,1.266,0.0633499999999999,0.92495,0.92925,0.1594,0.5479,0.6924,-64.12795,0.0909,0.0593,0.20525,1.08655,0.10485,0.7927500000000001,-34.8356,0.08295,1.41445,0.86285,0.1195,0.9866,0.9091,98.257,0.7456499999999999,0.74685,0.9,0.1669,0.9656,2.1359,-78.0729,1.5462,0.1058,0.79275,1.4336000000000002,-77.93360000000001,0.8625,-0.3589,0.13055,1.5658,0.1195,-52.6104,0.06125,0.8116,613.74935,0.8129,0.9,0.71095,1.2738,0.09885,0.9147,-52.50875,0.69235,0.13265,3.0,0.55305,5.96755,0.1445,0.5516,-64.55495,0.09025,0
cec2013,12,1,4.43995,1.5344,0.4655,-33.1124,1.2105,0.0632,0.4732,0.7581,0.148,0.36165,0.6820999999999999,-63.56645,0.0909,0.0619,0.2334,1.0735,0.106,0.79935,-32.7611,0.0883,1.2761,0.86955,0.1199,0.7988500000000001,0.9091,38.3209,0.7473000000000001,0.7491000000000001,0.9,0.19115,0.9658,112.82835,-80.69990000000001,1.70615,0.11385,0.79705,7.19725,-79.64255,0.8707,-0.25725,0.1574499999999999,1.6871,0.1199,-51.51465,0.1684999999999999,0.71765,898.88535,0.7953,0.9,0.70385,1.3968,0.1003,0.97435,-50.82525,0.68565,0.1361,4.0,0.634,6.312250000000001,0.1819,0.5419,-64.12835,0.0949,0
cec2013,13,1,4.30125,1.4903,0.4655,-32.650400000000005,1.20865,0.0639,0.46215,0.77,0.14655,0.35,0.68425,-63.3701,0.0909,0.0642,0.2352,1.0769,0.1157499999999999,0.8008500000000001,-32.3531,0.0877,1.29315,0.8713500000000001,0.1199,0.7951999999999999,0.9091,36.4387,0.74735,0.7499,0.9,0.1943,0.9649,121.36155,-80.14435,1.6848999999999998,0.1139,0.79895,6.91805,-79.35615,0.8723,-0.25715,0.15965,1.6887,0.1199,-51.02045,0.18295,0.71685,1012.6309,0.79575,0.9,0.7274,1.42975,0.10765,0.97415,-50.44225,0.68675,0.14005,4.0,0.6285499999999999,6.462,0.1833,0.5447,-64.12305,0.0949,0
cec2013,14,1,19.93325,1.0,0.8659,-4.226,0.9995,0.1202,0.0433999999999999,0.9867,0.11175,0.0253,0.96365,-7.727600000000001,0.0909,0.1,0.4513,1.0,0.05185,0.9757,-4.2129,0.1,0.99365,0.98335,0.1198,0.05075,0.9091,28.185,0.96835,0.9695,0.9,0.25,0.91505,-0.04385,-9.2243,1.00705,0.2501,0.97565,-0.0180999999999999,-9.3845,0.9834,-0.61625,0.2501,0.9995,0.1198,-6.18155,0.0423,0.99975,4108.9072,0.8709,0.9,1.0,4.4223,0.0486,0.92125,-6.14985,0.963,0.4481,1.0,0.0259,1.03295,0.45325,0.6656,-8.0334,0.1,0
cec2013,15,1,7.286099999999999,1.0,0.8659,-4.82595,1.0,0.11945,0.0257,0.98535,0.1108,0.0163999999999999,0.9553,-9.3073,0.0909,0.1,0.46125,1.0,0.05425,0.97175,-4.77075,0.1,0.9912,0.98095,0.12015,0.0311,0.9091,38.77675,0.9634,0.96325,0.9,0.25,0.9157,-0.0691499999999999,-11.34905,1.0094,0.2501,0.97115,-0.00785,-11.4942,0.98115,-0.6162,0.25,0.9995,0.12015,-7.31705,0.0273,1.0,4267.8363,0.8704000000000001,0.9,1.0,4.4223,0.0543,0.9212,-7.15745,0.95465,0.4582,1.0,0.02115,1.09495,0.4633,0.66475,-9.28495,0.1,0
cec2013,16,1,27.7057,1.0,-1.0961,-0.086,1.0,0.12365,-0.00035,0.998,0.10985,-0.0001,1.0005,0.3022,0.8182,0.1,0.4992,1.0,0.0463,0.99965,-0.0391,0.1,0.99715,0.99965,0.1207999999999999,-0.0009,0.9091,14.10815,1.0014500000000002,1.0012,0.9,0.25,0.91135,-0.1249,0.1314,0.99625,0.25,0.99985,0.5131,-0.19415,0.9998,-0.57085,0.25,1.0,0.1207999999999999,-0.0374,0.0001,1.0,216.2058,0.8714500000000001,0.9,1.0,0.0461,0.05655,0.12065,-0.0955,0.99925,0.49955,1.0,-0.0003999999999999,0.0022,0.5007,0.66775,0.3578,0.1,0
cec2013,17,1,1.01165,1.33095,0.3453,-44.7623,1.0961,0.05105,0.9949,0.6590499999999999,0.1528,0.4314,0.6273500000000001,-79.73015000000001,0.5455,0.07825,0.266,1.02765,0.1591,0.7383500000000001,-45.7915,0.1007,1.073,0.8237,0.1201,0.99495,0.9091,11.3226,0.68995,0.6853,0.9,0.2231,0.9751,0.1805999999999999,-94.5741,1.62175,0.1407,0.7431,0.4306,-95.5028,0.81925,-0.4512,0.2026,1.57995,0.1201,-65.2031,0.20285,0.6978500000000001,1400.11655,0.84295,0.9,0.7763,1.3339,0.1318,0.78415,-66.297,0.6230500000000001,0.1644499999999999,1.0,0.44155,2.2804,0.25,0.5569,-78.67895,0.1039,0
cec2013,18,1,1.01185,1.30925,0.3453,-44.0664,1.1058,0.0514499999999999,0.9947,0.66145,0.15485,0.41645,0.6302000000000001,-78.83795,0.5455,0.079,0.2704,1.0222,0.1468499999999999,0.74165,-45.168800000000005,0.1015,1.07445,0.82635,0.1205499999999999,0.9948,0.9091,10.6135,0.6932499999999999,0.68885,0.9,0.2237,0.9746,0.1808,-93.8463,1.6077,0.143,0.74625,0.4188,-94.64345,0.8217,-0.4508,0.20295,1.5729,0.1205499999999999,-64.41255,0.2034,0.7048,1500.07435,0.84475,0.9,0.78295,1.3339,0.13415,0.7838,-65.44775,0.62645,0.1671,1.0,0.4264,2.24255,0.25195,0.5587,-77.85390000000001,0.1036,0
cec2013,19,1,39.52585,1.31685,5.0701,-35.858850000000004,1.1026,0.0661,0.7638499999999999,0.8351,0.1511,0.4087,0.6639,-67.78195,0.0909,0.0691,0.2664,1.05275,0.1068,0.78525,-35.9033,0.0865,1.14825,0.8587,0.1196,0.9463,0.9091,48.48395,0.73315,0.73245,0.9,0.19665,0.96345,2.95765,-85.3034,1.3745500000000002,0.14595,0.78535,1.60785,-84.90185,0.8583000000000001,-0.388,0.17915,1.35675,0.1196,-54.4788,3263.9214,0.8119,19636205.4185,0.79125,0.9,0.7983,53669.7695,0.0987,1.0,-54.40445,0.6649,0.19255,13.0,0.43635,158741.6248,0.2299999999999999,0.5792999999999999,-67.71764999999999,0.09135,0
cec2013,21,1,17.266750000000002,1.3915000000000002,1.026,-36.5108,1.3037999999999998,0.05905,0.0028,0.7596,0.11,0.00165,0.66655,-68.0368,0.0909,0.075,0.2644499999999999,1.02555,0.12525,0.7819,-36.8228,0.1015,1.47585,0.8561000000000001,0.12095,0.04195,0.9091,5.7592,0.73065,0.7314499999999999,0.9,0.244,0.9689,7448.4962,-84.608,1.97295,0.1335,0.782,85.2512,-83.39789999999999,0.85465,-0.01075,0.1863,1.83245,0.12095,-55.32415,3343442.3714,0.7150000000000001,510937938.62215006,0.8213999999999999,0.9,0.7375,5.5686,0.1116,1.0,-55.2533,0.6708000000000001,0.1362,5.5,0.0169,15197687.20405,0.17845,0.5487500000000001,-68.35005,0.1041,0
cec2013,22,1,17.93245,1.0,0.7858,-3.3272500000000003,0.998,0.1192,0.05805,0.99545,0.11545,0.05,0.9856,-4.19115,0.1818,0.1,0.42935,1.0,0.0490499999999999,0.9845,-3.3402,0.1,0.992,0.9869,0.1204,0.0708999999999999,0.9091,21.5308,0.98525,0.98345,0.9,0.2501,0.91575,0.11275,-3.6527,1.001,0.25115,0.98485,-0.0404999999999999,-3.93615,0.9868,-0.6126,0.2507,0.9965,0.1204,-3.83915,0.05545,1.00175,5060.4377,0.8696,0.9,1.0,3.6776,0.05345,0.8944,-3.92615,0.9845,0.4299,1.0,0.0542,1.2657,0.4327499999999999,0.66665,-3.74395,0.1,0
cec2013,23,1,15.791249999999998,1.0,0.7858,-3.2904,0.998,0.1204,0.04155,0.98865,0.11295,0.03685,0.9855,-3.34035,0.1818,0.1,0.44125,1.0,0.0498,0.98515,-3.26095,0.1,0.99505,0.987,0.11875,0.0525,0.9091,36.6877,0.98705,0.9868,0.9,0.25,0.91465,0.2102,-3.679,1.0051,0.2511,0.98475,-0.03295,-3.76395,0.98715,-0.6114999999999999,0.25045,0.9955,0.11875,-3.8681,0.0266,1.0027499999999998,5211.6588,0.8685,0.9,1.0,3.5119,0.0553499999999999,0.89095,-3.75825,0.98515,0.4378,1.0,0.04575,1.01125,0.4435,0.6637500000000001,-3.27945,0.1,0
cec2013,24,1,13.5752,1.36895,0.2152,-14.4557,0.95435,0.0887,0.4488999999999999,0.8483,0.1529,0.4165999999999999,0.80705,-37.6883,0.6364,0.0288,0.2214499999999999,1.0567,0.07605,0.8855999999999999,-14.4741,0.0375,1.32275,0.94305,0.1189,0.7337,0.9091,7.05375,0.84955,0.8512500000000001,0.9,0.0723,0.9441,1.08825,-48.9553,1.54055,0.0694,0.88415,0.4580999999999999,-48.15215,0.94285,-0.39355,0.07465,1.04,0.1189,-29.401,0.26415,0.9169,1694.5972,0.8206,0.9,0.7618499999999999,0.9225,0.08435,0.7084,-28.9866,0.80995,0.1444,7.0,0.65405,1.88075,0.1672,0.56985,-38.183800000000005,0.0397,0
cec2013,25,1,22.2428,1.0821999999999998,-0.5756,-11.39705,0.9229,0.09775,0.63815,0.91315,0.1666,0.6258,0.8852500000000001,-24.1472,0.8182,0.0557499999999999,0.0791,0.9824,0.0619,0.9233,-11.2946,0.06215,1.03915,0.9551,0.12115,0.79505,0.8182,12.6039,0.90265,0.9047,0.9,0.06175,0.93745,8.9247,-29.12745,1.15055,0.06095,0.9221,2.2291,-28.4187,0.95545,-0.2952,0.067,1.01755,0.12115,-19.77135,0.0472999999999999,0.9166,1433.3009000000002,0.79,0.9,0.9064,0.1271,0.07235,0.224,-19.4318,0.88785,0.0696,5.0,0.74395,0.628,0.0765,0.5444,-24.70955,0.061,0
