suite,fid,iid,pca.expl_var_PC1.cov_init,disp.ratio_mean_10,disp.diff_mean_02,nbc.nb_fitness.cor,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_10,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,disp.ratio_median_02,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_qda_50,ela_distr.kurtosis,disp.ratio_median_25,nbc.dist_ratio.coeff_var,ela_distr.number_of_peaks,ela_level.mmce_mda_10,pca.expl_var.cov_init,ela_distr.skewness,disp.ratio_mean_02,ela_level.mmce_mda_50,ela_level.lda_mda_50,nbc.nn_nb.mean_ratio,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ela_level.lda_mda_10,disp.diff_mean_25,ela_meta.quad_simple.cond,nbc.nn_nb.cor,disp.diff_mean_10,ic.m0,disp.diff_median_05,ela_level.lda_qda_25,ela_level.lda_qda_50,disp.ratio_mean_25,ela_level.mmce_mda_25,pca.expl_var_PC1.cor_init,disp.diff_median_25,ic.eps.ratio,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,disp.ratio_median_05,pca.expl_var.cov_x,ela_meta.lin_simple.coef.max,ela_meta.quad_simple.adj_r2,disp.ratio_median_10,disp.ratio_mean_05,disp.diff_median_10,pca.expl_var_PC1.cov_x,disp.diff_median_02,disp.diff_mean_05,ela_meta.lin_simple.adj_r2,ela_level.mmce_qda_25,ic.h.max,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cor_x,ic.eps.max,ela_level.qda_mda_25,subclustering_10_clusters,subclustering_15_clusters,subclustering_21_clusters,subclustering_34_clusters,subclustering_46_clusters,subclustering_48_clusters,clustering_12_clusters
cec2013,15,1,0.9212,0.97175,-11.4942,-0.6162,0.46125,0.05425,0.1,0.9091,38.77675,1.0,0.9553,1.0,0.25,0.02115,0.4582,-0.0691499999999999,0.98095,0.11945,1.0,0.1,0.0909,-0.00785,0.95465,0.4633,0.9912,0.9157,0.12015,4267.8363,1.0,1.0,-4.77075,7.286099999999999,0.0543,-7.15745,0.66475,-9.28495,0.9995,1.0094,0.98115,0.25,0.1108,-4.82595,0.8659,0.0273,0.0311,0.9634,0.9,1.09495,0.0257,0.97115,0.96325,-7.31705,0.12015,-11.34905,-9.3073,0.0163999999999999,0.2501,0.8704000000000001,0.98535,0.1,0.9,4.4223,1.0,17,18,14,16,20,14,
cec2013,16,1,0.12065,0.99965,-0.19415,-0.57085,0.4992,0.0463,0.1,0.9091,14.10815,1.0,1.0005,1.0,0.25,-0.0003999999999999,0.49955,-0.1249,0.99965,0.12365,1.0,0.1,0.8182,0.5131,0.99925,0.5007,0.99715,0.91135,0.1207999999999999,216.2058,1.0,1.0,-0.0391,27.7057,0.05655,-0.0955,0.66775,0.3578,1.0,0.99625,0.9998,0.25,0.10985,-0.086,-1.0961,0.0001,-0.0009,1.0014500000000002,0.9,0.0022,-0.00035,0.99985,1.0012,-0.0374,0.1207999999999999,0.1314,0.3022,-0.0001,0.25,0.8714500000000001,0.998,0.1,0.9,0.0461,1.0,21,13,13,23,30,42,
cec2013,17,1,0.78415,0.7383500000000001,-95.5028,-0.4512,0.266,0.1591,0.07825,0.9091,11.3226,1.0961,0.6273500000000001,1.33095,0.2231,0.44155,0.1644499999999999,0.1805999999999999,0.8237,0.05105,1.0,0.1007,0.5455,0.4306,0.6230500000000001,0.25,1.073,0.9751,0.1201,1400.11655,0.7763,1.02765,-45.7915,1.01165,0.1318,-66.297,0.5569,-78.67895,1.57995,1.62175,0.81925,0.2026,0.1528,-44.7623,0.3453,0.20285,0.99495,0.68995,0.9,2.2804,0.9949,0.7431,0.6853,-65.2031,0.1201,-94.5741,-79.73015000000001,0.4314,0.1407,0.84295,0.6590499999999999,0.1039,0.9,1.3339,0.6978500000000001,15,15,18,12,22,33,
cec2013,18,1,0.7838,0.74165,-94.64345,-0.4508,0.2704,0.1468499999999999,0.079,0.9091,10.6135,1.1058,0.6302000000000001,1.30925,0.2237,0.4264,0.1671,0.1808,0.82635,0.0514499999999999,1.0,0.1015,0.5455,0.4188,0.62645,0.25195,1.07445,0.9746,0.1205499999999999,1500.07435,0.78295,1.0222,-45.168800000000005,1.01185,0.13415,-65.44775,0.5587,-77.85390000000001,1.5729,1.6077,0.8217,0.20295,0.15485,-44.0664,0.3453,0.2034,0.9948,0.6932499999999999,0.9,2.24255,0.9947,0.74625,0.68885,-64.41255,0.1205499999999999,-93.8463,-78.83795,0.41645,0.143,0.84475,0.66145,0.1036,0.9,1.3339,0.7048,15,15,18,12,16,36,
cec2013,19,1,1.0,0.78525,-84.90185,-0.388,0.2664,0.1068,0.0691,0.9091,48.48395,1.1026,0.6639,1.31685,0.19665,0.43635,0.19255,2.95765,0.8587,0.0661,13.0,0.0865,0.0909,1.60785,0.6649,0.2299999999999999,1.14825,0.96345,0.1196,19636205.4185,0.7983,1.05275,-35.9033,39.52585,0.0987,-54.40445,0.5792999999999999,-67.71764999999999,1.35675,1.3745500000000002,0.8583000000000001,0.17915,0.1511,-35.858850000000004,5.0701,3263.9214,0.9463,0.73315,0.9,158741.6248,0.7638499999999999,0.78535,0.73245,-54.4788,0.1196,-85.3034,-67.78195,0.4087,0.14595,0.79125,0.8351,0.09135,0.9,53669.7695,0.8119,17,18,14,16,20,14,
cec2013,21,1,1.0,0.7819,-83.39789999999999,-0.01075,0.2644499999999999,0.12525,0.075,0.9091,5.7592,1.3037999999999998,0.66655,1.3915000000000002,0.244,0.0169,0.1362,7448.4962,0.8561000000000001,0.05905,5.5,0.1015,0.0909,85.2512,0.6708000000000001,0.17845,1.47585,0.9689,0.12095,510937938.62215006,0.7375,1.02555,-36.8228,17.266750000000002,0.1116,-55.2533,0.5487500000000001,-68.35005,1.83245,1.97295,0.85465,0.1863,0.11,-36.5108,1.026,3343442.3714,0.04195,0.73065,0.9,15197687.20405,0.0028,0.782,0.7314499999999999,-55.32415,0.12095,-84.608,-68.0368,0.00165,0.1335,0.8213999999999999,0.7596,0.1041,0.9,5.5686,0.7150000000000001,17,18,14,16,18,14,
cec2013,22,1,0.8944,0.9845,-3.93615,-0.6126,0.42935,0.0490499999999999,0.1,0.9091,21.5308,0.998,0.9856,1.0,0.2501,0.0542,0.4299,0.11275,0.9869,0.1192,1.0,0.1,0.1818,-0.0404999999999999,0.9845,0.4327499999999999,0.992,0.91575,0.1204,5060.4377,1.0,1.0,-3.3402,17.93245,0.05345,-3.92615,0.66665,-3.74395,0.9965,1.001,0.9868,0.2507,0.11545,-3.3272500000000003,0.7858,0.05545,0.0708999999999999,0.98525,0.9,1.2657,0.05805,0.98485,0.98345,-3.83915,0.1204,-3.6527,-4.19115,0.05,0.25115,0.8696,0.99545,0.1,0.9,3.6776,1.00175,17,18,14,16,20,14,
cec2013,23,1,0.89095,0.98515,-3.76395,-0.6114999999999999,0.44125,0.0498,0.1,0.9091,36.6877,0.998,0.9855,1.0,0.25,0.04575,0.4378,0.2102,0.987,0.1204,1.0,0.1,0.1818,-0.03295,0.98515,0.4435,0.99505,0.91465,0.11875,5211.6588,1.0,1.0,-3.26095,15.791249999999998,0.0553499999999999,-3.75825,0.6637500000000001,-3.27945,0.9955,1.0051,0.98715,0.25045,0.11295,-3.2904,0.7858,0.0266,0.0525,0.98705,0.9,1.01125,0.04155,0.98475,0.9868,-3.8681,0.11875,-3.679,-3.34035,0.03685,0.2511,0.8685,0.98865,0.1,0.9,3.5119,1.0027499999999998,17,18,14,16,20,14,
cec2013,24,1,0.7084,0.8855999999999999,-48.15215,-0.39355,0.2214499999999999,0.07605,0.0288,0.9091,7.05375,0.95435,0.80705,1.36895,0.0723,0.65405,0.1444,1.08825,0.94305,0.0887,7.0,0.0375,0.6364,0.4580999999999999,0.80995,0.1672,1.32275,0.9441,0.1189,1694.5972,0.7618499999999999,1.0567,-14.4741,13.5752,0.08435,-28.9866,0.56985,-38.183800000000005,1.04,1.54055,0.94285,0.07465,0.1529,-14.4557,0.2152,0.26415,0.7337,0.84955,0.9,1.88075,0.4488999999999999,0.88415,0.8512500000000001,-29.401,0.1189,-48.9553,-37.6883,0.4165999999999999,0.0694,0.8206,0.8483,0.0397,0.9,0.9225,0.9169,17,18,14,22,29,32,
cec2013,25,1,0.224,0.9233,-28.4187,-0.2952,0.0791,0.0619,0.0557499999999999,0.8182,12.6039,0.9229,0.8852500000000001,1.0821999999999998,0.06175,0.74395,0.0696,8.9247,0.9551,0.09775,5.0,0.06215,0.8182,2.2291,0.88785,0.0765,1.03915,0.93745,0.12115,1433.3009000000002,0.9064,0.9824,-11.2946,22.2428,0.07235,-19.4318,0.5444,-24.70955,1.01755,1.15055,0.95545,0.067,0.1666,-11.39705,-0.5756,0.0472999999999999,0.79505,0.90265,0.9,0.628,0.63815,0.9221,0.9047,-19.77135,0.12115,-29.12745,-24.1472,0.6258,0.06095,0.79,0.91315,0.061,0.9,0.1271,0.9166,17,18,14,22,29,32,
cec2013,26,1,1.0,0.95655,-12.22505,-0.2996,0.21715,0.0694,0.0721499999999999,0.9091,37.2298,1.17305,0.9674,1.24315,0.164,0.621,0.13275,3.51535,0.9902,0.09125,17.5,0.0874,0.0909,1.7166,0.95175,0.1461,1.48375,0.94245,0.1196,35388.48605,0.83635,1.0334,-2.8106,30.7808,0.0805,-11.0001,0.5482,-16.21015,1.48665,1.62805,0.9889,0.14035,0.1488,-2.4817,2.2472,7.4148,0.69415,0.93615,0.9,257.67560000000003,0.41505,0.95855,0.93355,-10.52035,0.1196,-8.27035,-16.832349999999998,0.3879,0.11,0.7015,0.9099,0.09045,0.9,104.0237,0.7848999999999999,17,18,14,16,20,14,
cec2013,27,1,0.99625,0.837,-61.51805,-0.1991,0.1955,0.1009,0.0427,0.9091,16.0168,1.0685,0.7561500000000001,1.28435,0.11465,0.19685,0.14145,591.6729,0.8818,0.0676,1.0,0.05225,0.0909,19.2704,0.75715,0.18105,1.0853000000000002,0.9636,0.1204,4655.42705,0.8249500000000001,1.04955,-29.817,6.4011,0.10825,-41.2909,0.5454,-50.1298,1.3102999999999998,1.40195,0.8823,0.10915,0.12445,-29.9974,0.8659,0.84825,0.2692,0.80245,0.9,12.85045,0.17185,0.83575,0.80435,-41.69595,0.1204,-61.89755,-49.56535,0.12845,0.0872,0.82365,0.77345,0.05395,0.9,4.0328,0.8016,16,20,32,21,35,38,
cec2013,28,1,1.0,0.7742500000000001,-84.2461,-0.0204,0.23775,0.1121,0.0685,0.9091,18.0346,1.14365,0.6636500000000001,1.39135,0.18905,0.0363,0.1626,3653.5474,0.85575,0.06305,19.0,0.0895,0.0909,57.0807,0.66745,0.1935,1.22355,0.96535,0.11915,2002811.9354,0.7676499999999999,1.0698,-37.1488,26.34055,0.1061999999999999,-57.193,0.55255,-69.6691,1.47205,1.44745,0.85335,0.1647,0.1091999999999999,-36.5961,1.006,2669.37735,0.0784,0.7254499999999999,0.9,48478.5368,0.0093,0.7764,0.7255,-56.73725,0.11915,-85.36365,-69.53455,0.00565,0.12705,0.79145,0.8392,0.0959,0.9,4.6309,0.76485,17,18,14,16,18,14,
cec2014,1,1,1.0,0.8948,-36.73835,-0.32695,0.1812,0.0858,0.0354499999999999,0.8182,265.55055,2.6420000000000003,0.8557,2.7715,0.16685,0.90145,0.08495,1.3105,0.92555,0.07965,5.5,0.0835,0.0909,1.09285,0.855,0.0698,2.61405,0.95325,0.1212,9613203681.4357,0.4272,1.1971,-18.5639,193.19125,0.0849,-26.65305,0.53195,-31.10865,2.5857,2.1576,0.92675,0.0634,0.16475,-18.8966,7.4925,252089.9693,1.0,0.8774500000000001,0.9,67090257.3581,0.7178,0.8934,0.8786499999999999,-27.0646,0.1212,-36.6361,-30.7373,0.61715,0.0648499999999999,0.8048,1.2208,0.09895,0.9,17069949.3404,1.00965,17,18,14,16,20,14,
cec2014,2,1,1.0,0.7786,-84.7621,-0.38115,0.2029,0.12135,0.0578,0.8182,62.905550000000005,1.3132,0.6617999999999999,1.5566,0.17495,0.67985,0.133,0.19825,0.8563,0.059,1.0,0.08305,0.0909,0.6851,0.66545,0.1369,1.468,0.96885,0.1209,56443490526.14916,0.6942999999999999,1.08345,-36.7246,51.8691,0.11165,-56.09075,0.544,-69.01945,1.6347,1.5134500000000002,0.85505,0.132,0.16355,-36.4792,8.1131,4465790.85785,1.0,0.72805,0.9,279621288.866,0.9161,0.7795,0.7277,-55.95375,0.1209,-85.83915,-68.98955000000001,0.59295,0.1054,0.82965,0.9727,0.08885,0.9,74623028.9139,0.8039499999999999,17,18,14,16,20,14,
cec2014,3,1,1.0,0.9836,-3.4534,-0.3055,0.4786,0.0583,0.04835,0.9091,20.47695,2.9052,0.9836,2.0672,0.25,0.7098,0.0784,1.78005,0.9828,0.09855,17.0,0.1,0.0909,1.51775,0.9864,0.0482999999999999,9.8473,0.9395,0.1197,3378022724.93355,0.48375,1.0,-3.944,255.7597,0.05985,-4.150650000000001,0.56105,-4.9685500000000005,3.2336,6.10405,0.98445,0.0861,0.11025,-4.3642,7.2322,226701.0845,1.0,0.9804,0.9,4899229.8312,0.30835,0.98175,0.9823,-4.63045,0.1197,-4.1722,-4.4891,0.01065,0.0773,0.75525,1.647,0.1,0.9,7277416.17155,0.90365,17,18,14,16,20,14,
cec2014,4,1,1.0,0.8284,-69.43735,-0.3586,0.2118499999999999,0.10235,0.0452,0.9091,35.616550000000004,1.4885000000000002,0.72365,1.65635,0.14645,0.646,0.1238,1.89955,0.8895500000000001,0.06835,5.0,0.06655,0.0909,1.2872,0.7259,0.13075,1.6205500000000002,0.96165,0.1202999999999999,42601.9786,0.6795,1.1229,-27.7782,41.33125,0.0945,-43.47065,0.5395,-54.9819,1.73935,1.69795,0.89035,0.09695,0.1545,-28.03295,2.1672,6.36845,0.97995,0.78335,0.9,223.82165,0.71955,0.8279,0.7854,-43.6842,0.1202999999999999,-70.14,-54.36715,0.4607,0.08405,0.78855,0.96055,0.0744,0.9,73.5981,0.85565,17,18,14,16,20,14,
cec2014,5,1,0.12005,0.9998,-0.4972499999999999,-0.6564,0.5017499999999999,0.0487,0.1,0.9091,31.0342,1.0,0.9999,1.0,0.25,-0.0006,0.5007,0.4812499999999999,1.0006499999999998,0.1235,1.0,0.1,0.8182,-0.6312,0.99805,0.50215,1.00015,0.9117,0.12005,521.6938,1.0,1.0,0.1599499999999999,30.284,0.05,-0.0535,0.66595,0.4736,1.0,0.9986,1.0006499999999998,0.25,0.10915,0.16135,-2.5576,1.86255e-06,-0.00105,1.00185,0.9,0.0001,-0.00015,0.99935,1.0021,-0.1619999999999999,0.12005,-0.02635,0.53445,-0.0002,0.25,0.86835,1.0004,0.1,0.9,0.0016,1.0,21,17,16,26,14,12,
cec2014,6,1,0.1200499999999999,0.9383,-23.9155,-0.554,0.4054,0.0611499999999999,0.1004,0.9091,36.91445,1.00955,0.9049,0.9963,0.25065,0.1739,0.3313,-0.0115,0.9571,0.10335,1.0,0.1,0.8182,0.01655,0.9056,0.3711,1.0892499999999998,0.9314,0.1200499999999999,619.5372,1.0037,1.0,-10.5706,17.553649999999998,0.0683,-15.6328,0.618,-19.30705,1.02825,1.22335,0.95825,0.2483,0.11895,-10.89705,-1.6166,0.0002,0.4196,0.9239,0.9,0.0082,0.17075,0.93725,0.9248,-15.9122,0.1200499999999999,-24.13065,-19.0488,0.08365,0.24375,0.86375,0.8907,0.1,0.9,0.0139,0.979,17,18,14,43,42,25,
cec2014,7,1,0.81475,0.8039000000000001,-80.4928,-0.3601499999999999,0.1401,0.10915,0.0447,0.8182,22.6526,1.27175,0.68405,1.60725,0.1231,0.82555,0.10035,-0.1929,0.87515,0.06135,1.0,0.0649,0.4545,0.5013,0.68225,0.1032,1.35,0.96695,0.12015,1568.37005,0.68975,1.10715,-31.81275,3.98325,0.0963,-49.69,0.53245,-62.8255,1.5096,1.39245,0.87445,0.09555,0.1728,-31.68175,0.2252,0.19185,1.0,0.7524,0.9,4.2842,0.9653,0.8048500000000001,0.75105,-49.5519,0.12015,-80.1839,-63.054950000000005,0.7884,0.07985,0.8251,0.972,0.0723999999999999,0.9,0.9888,0.84205,15,15,18,12,16,36,
cec2014,8,1,0.1601,0.8042,-70.75645,-0.44315,0.2092999999999999,0.0839,0.07685,0.8182,9.55225,1.0585,0.7203999999999999,1.19805,0.17265,0.6232,0.17665,0.02205,0.8675,0.0785,1.0,0.088,0.8182,0.2806,0.7207,0.2041,1.0331,0.95325,0.1204,1042.8756,0.8706499999999999,1.0441,-33.9349,1.16465,0.0725,-49.59705,0.6027,-59.24745,1.2244,1.1883,0.86605,0.16405,0.16375,-33.62615,-0.4154,0.0404,0.8405,0.76655,0.9,0.38475,0.84015,0.805,0.76625,-49.4953,0.1204,-70.9648,-59.22365,0.61985,0.1422999999999999,0.86005,0.8653,0.0917,0.9,0.2262,0.8644499999999999,15,15,18,12,22,33,
cec2014,9,1,0.17325,0.8054,-69.68815000000001,-0.43635,0.2587,0.09095,0.0776,0.9091,8.8359,1.1905,0.7234499999999999,1.24365,0.196,0.59535,0.16695,0.39235,0.8672500000000001,0.07525,1.0,0.0912,0.9091,0.52675,0.72495,0.1815,1.43105,0.9563,0.12095,1162.62865,0.8444,1.047,-33.8553,2.8238000000000003,0.08415,-49.292550000000006,0.5885,-58.9529,1.4026999999999998,1.56005,0.8664000000000001,0.16485,0.15165,-33.6891,-0.3554,0.05185,0.8889,0.7677,0.9,0.4594,0.71515,0.80555,0.7676499999999999,-49.34985,0.12095,-70.20675,-58.8661,0.41785,0.1403,0.8534999999999999,0.927,0.096,0.9,0.2657,0.84625,15,15,18,12,16,36,
cec2014,10,1,0.9215,0.99615,-1.94395,-0.6122,0.4424,0.0509,0.1,0.9091,28.13955,0.99975,0.99115,1.0,0.25,0.03325,0.43955,-0.0663,0.99885,0.124,1.0,0.1,0.0909,-0.02525,0.99235,0.4468999999999999,0.99305,0.91075,0.1201,4963.80435,1.0,1.0,-0.21085,12.51355,0.05125,-0.97815,0.6657500000000001,-1.1679,1.0,1.0077,0.99915,0.2501,0.11305,-0.29785,0.8659,0.03805,0.0659,0.9954,0.9,1.1391,0.05285,0.9958,0.99495,-1.06655,0.1201,-2.2387,-1.28515,0.03285,0.2501,0.8714,0.9832,0.1,0.9,4.223,1.0,17,18,14,16,20,14,
cec2014,11,1,0.92225,0.98065,-8.1341,-0.6157,0.45035,0.04605,0.1,0.9091,47.2708,0.9995,0.968,1.0,0.25,0.0315,0.4472,-0.0668,0.9865,0.12075,1.0,0.1,0.0909,-0.0204999999999999,0.9679,0.45325,0.99625,0.9142,0.1210499999999999,5151.2088,1.0,1.0,-3.36895,22.9281,0.0505,-4.90095,0.6646,-6.15645,0.999,1.002,0.9867,0.2501,0.1126,-3.4239,0.8659,0.0277,0.0443999999999999,0.97575,0.9,1.22635,0.0335,0.9804,0.9757,-4.9751,0.1210499999999999,-8.11805,-6.1618,0.0281,0.2502,0.8722,0.9913,0.1,0.9,4.4223,1.0005,17,18,14,16,20,14,
cec2014,12,1,0.1197,0.9975,-1.12655,-0.5727,0.50075,0.0443,0.1,0.9091,26.6199,1.0,0.99615,1.0,0.25,-5.4490450000000006e-05,0.4999,-0.1175,0.9999,0.12345,1.0,0.1,0.8182,0.5139499999999999,0.9956,0.501,0.9996,0.9114,0.11985,1216.2228,1.0,1.0,-0.06265,22.25975,0.04345,-0.6342,0.66595,-1.22335,1.0,1.0008499999999998,0.99975,0.25,0.109,-0.0178499999999999,-1.0961,0.0001,-0.0013,0.9952,0.9,0.0025,-0.00015,0.9973,0.99585,-0.6771499999999999,0.11985,-0.97645,-1.0518,-0.0003,0.25,0.87,0.99925,0.1,0.9,0.0461,1.0,17,18,14,16,20,14,
cec2014,13,1,0.12075,0.7917,-83.58494999999999,-0.3510999999999999,0.1287499999999999,0.1284,0.0447,0.8182,106.1617,1.27305,0.67085,1.6076,0.1181,0.8343,0.0948,0.0438,0.8697,0.0606,1.0,0.0637,0.8182,0.5635,0.6700999999999999,0.10185,1.25105,0.96715,0.1207,1314.32305,0.69255,1.1203,-33.3313,3.8994,0.1227,-52.76945,0.5319,-66.28819999999999,1.4895,1.35325,0.8684499999999999,0.09085,0.17495,-33.07785,-1.6366,0.0005,1.0,0.7388,0.9,0.0564,0.9876,0.79295,0.73775,-52.54735,0.1207,-83.51135,-66.447,0.8185,0.0794499999999999,0.8262,0.9224,0.0717,0.9,0.0139,0.8674999999999999,15,15,18,12,28,29,
cec2014,14,1,0.17955,0.7767,-85.3447,-0.4044999999999999,0.2263,0.13255,0.0583,0.9091,29.20695,1.28415,0.6627,1.5486,0.18,0.6550499999999999,0.13755,0.32955,0.853,0.05735,1.0,0.0839,0.9091,0.5085500000000001,0.6631499999999999,0.15775,1.4327,0.97015,0.1201,1586.2767,0.70075,1.0885,-37.57605,3.09955,0.12315,-56.5622,0.5466,-69.04775000000001,1.6729500000000002,1.64155,0.85165,0.13905,0.15845,-37.31675,-0.4154,0.0147,1.0,0.7279500000000001,0.9,0.43405,0.8793500000000001,0.7784,0.7262500000000001,-56.2335,0.1201,-85.64155,-69.36435,0.5302,0.1076999999999999,0.8368,0.8673500000000001,0.0916,0.9,0.2262,0.7706999999999999,15,15,18,12,16,36,
cec2014,15,1,1.0,0.8012999999999999,-80.60985,-0.18325,0.26755,0.1003999999999999,0.08195,0.9091,153.88524999999998,1.35425,0.68235,1.26335,0.2362,0.33785,0.16515,61.9831,0.8765000000000001,0.0676499999999999,35.0,0.1004,0.0909,6.574,0.6818,0.17565,1.5345,0.96175,0.1194,171199498.7491,0.81785,1.0395,-31.5189,159.88585,0.0912,-50.3404,0.5609999999999999,-63.95815,1.5968,1.61095,0.8756,0.17375,0.13395,-31.3408,5.6306,18145.34495,0.79705,0.74795,0.9,2741403.97935,0.3782999999999999,0.8029999999999999,0.747,-49.9844,0.1194,-80.6109,-64.10665,0.2026,0.14725,0.6967,0.9481,0.10305,0.9,67581.8117,0.8453999999999999,17,18,14,16,20,14,
cec2014,16,1,0.11875,0.96335,-15.26715,-0.593,0.5005,0.05115,0.1,0.9091,21.10725,0.9985,0.9394,1.0,0.25,-0.0012,0.49855,4.2986,0.9763,0.11515,7.5,0.1,0.8182,0.00255,0.93975,0.50115,1.0016,0.9183,0.11875,1605.0005500000002,1.0,1.0,-5.9338,31.26345,0.0542,-9.2775,0.661,-11.75855,0.99475,1.0039,0.97655,0.25045,0.108,-6.01985,-2.8579,1.5788e-06,-0.0039,0.95365,0.9,0.0001,-0.0003,0.9625,0.9551,-9.51515,0.11875,-15.3791,-11.3658,-0.0002,0.2512999999999999,0.80885,0.99605,0.1,0.9,0.0007,1.00225,17,18,14,16,20,32,
cec2014,17,1,1.0,0.94975,-18.607550000000003,-0.2873,0.4488,0.06745,0.06185,0.9091,46.8952,2.9319,0.92735,1.6178,0.25,0.8431500000000001,0.0622,5.545249999999999,0.9711,0.0938,15.0,0.1,0.0909,2.1286,0.92655,0.0321,13.82665,0.94265,0.11985,3414854382.3615,0.6181000000000001,1.0,-7.45865,222.92295,0.07205,-12.72755,0.55985,-17.0974,3.0865,7.1592,0.97055,0.0853,0.11225,-7.3472,7.2322,163940.82675,1.0,0.9326,0.9,8130530.21415,0.1941999999999999,0.94965,0.9339,-12.77555,0.11985,-18.42995,-16.7406,0.0299,0.081,0.76155,1.91605,0.1,0.9,7109709.4323,0.9279,17,18,14,16,20,14,
cec2014,18,1,1.0,0.90895,-24.7128,-0.4136,0.40395,0.07045,0.0741,0.9091,242.7768,1.7406,0.90315,1.3503500000000002,0.25,0.4204,0.11785,0.80295,0.9236,0.08215,7.5,0.1,0.0909,0.9469,0.90245,0.20495,1.9599,0.9525,0.1195,6899946938.02135,0.7482500000000001,1.0,-19.126,620.2007,0.06475,-23.0712,0.5572,-24.6784,1.8859,3.42355,0.9245,0.1436,0.1231,-19.38255,7.5325,102250.8424,1.0,0.90275,0.9,25096241.44585,0.701,0.9088,0.9029,-23.1417,0.1195,-24.5862,-24.5992,0.111,0.13255,0.8267,0.5699000000000001,0.1,0.9,17875255.259,0.9029,17,18,14,16,20,14,
cec2014,19,1,0.9995,0.88305,-41.950500000000005,-0.2993,0.15965,0.0761,0.04955,0.8182,402.78115,2.1951,0.8351,1.65495,0.13295,0.68745,0.11355,1.7102,0.9179,0.08145,18.0,0.0774,0.0909,1.47575,0.83445,0.0785,2.022,0.9515,0.121,9045.88955,0.64675,1.0608499999999998,-20.78255,1234.8121999999998,0.0827,-29.62665,0.547,-35.59395,2.09255,1.39885,0.91795,0.0611499999999999,0.1649999999999999,-20.8479,1.4464,0.2738,0.99825,0.85975,0.9,110.94225,0.9084,0.8829,0.85885,-29.709200000000003,0.121,-41.852050000000006,-35.77095,0.63395,0.06305,0.70635,1.4474,0.0814,0.9,15.3528,1.0318,21,13,26,15,31,53,
cec2014,20,1,1.0,0.96305,-12.79785,-0.30765,0.3577,0.0581,0.0561,0.9091,190.0894,3.0122,0.95085,1.7817,0.25,0.6757,0.0865499999999999,2.3887,0.9652,0.09605,18.0,0.1,0.0909,1.61395,0.9495,0.03365,10.54555,0.94125,0.11985,14177876756.5293,0.5612,1.0,-8.8021,391.24005,0.0650999999999999,-9.35385,0.5624,-9.6548,2.7174,4.099550000000001,0.96525,0.0829999999999999,0.1301999999999999,-8.8355,7.8729,476929.28115,1.0,0.96195,0.9,100032763.3713,0.4931999999999999,0.9633,0.96135,-9.3172,0.11985,-12.4853,-9.7829,0.16725,0.092,0.7688,2.53895,0.1,0.9,32547116.0553,1.1094,17,18,14,16,20,14,
cec2014,21,1,1.0,0.94525,-18.1949,-0.25965,0.0799,0.07125,0.0416,0.8182,356.8949,1.65665,0.92885,2.4184,0.253,0.89865,0.0784499999999999,2.0197,0.94955,0.09395,17.0,0.1012,0.0909,1.5625,0.92815,0.07555,1.03695,0.9425,0.11965,6001663962.4485,0.4094,0.9901,-12.8167,333.88695,0.07345,-13.87255,0.54745,-13.843,4.4691,1.01565,0.9494,0.1511,0.1684999999999999,-12.810099999999998,7.34235,241950.5907,1.0,0.94545,0.9,87374021.52605,0.81305,0.94495,0.94405,-13.97085,0.11965,-18.05175,-14.1698,0.7100500000000001,0.0563,0.75225,1.0376,0.10005,0.9,9596156.71065,0.3664,17,18,14,16,20,14,
cec2014,22,1,1.0,0.897,-31.2994,-0.2052,0.18075,0.0727,0.0712,0.9091,414.06435,2.6167,0.87705,1.41185,0.2157,0.4449499999999999,0.13135,22.06535,0.9151,0.0837,49.5,0.1022,0.0909,4.2751,0.87645,0.0986,1.85005,0.95085,0.11935,3562437.1029000003,0.6996,0.9843,-21.43225,495.331,0.0673,-26.0883,0.5523499999999999,-28.504,2.3153,1.3748999999999998,0.9154,0.08285,0.1466,-21.5373,3.7788,200.1438,0.9162,0.8876999999999999,0.9,84439.8225,0.599,0.8976500000000001,0.88815,-25.9778,0.11935,-31.20135,-28.3346,0.34725,0.0939,0.61005,1.33305,0.1007,0.9,243.9986,1.1199,17,18,14,16,18,14,
